price,year,manufacturer,model,condition,odometer,transmission,lat,long
24900,2008.0,ford,super duty f-350 drw,excellent,,automatic,36.2783,-115.02
41900,2014.0,ram,2500,excellent,,automatic,36.2783,-115.02
32900,2011.0,ram,2500,excellent,,automatic,36.2783,-115.02
39900,2016.0,gmc,yukon,excellent,,automatic,36.2783,-115.02
24900,2007.0,ram,3500,excellent,,automatic,36.2783,-115.02
24900,2013.0,,Porsche Panamera,excellent,,automatic,36.2783,-115.02
23900,2015.0,lincoln,navigator,excellent,,automatic,36.2783,-115.02
12900,2008.0,ram,1500,excellent,,automatic,36.2783,-115.02
1100,1997.0,lincoln,,good,149340.0,automatic,37.0831,-113.558
32900,2014.0,ford,f-150,excellent,,automatic,36.2783,-115.02
2450,2002.0,mazda,b2300,good,160000.0,automatic,37.1777,-113.608
44500,2016.0,gmc,sierra 2500hd,,43211.0,automatic,37.0803,-113.581
1900,1995.0,toyota,camry,good,187788.0,automatic,37.1756,-113.608
24000,1995.0,ford,l8000 water truck,good,165428.0,manual,40.3179,-111.704
26000,2004.0,,Freightliner FL-60 Mechanics Svc,good,69460.0,automatic,40.3179,-111.704
9895,2008.0,chevrolet,silverado 2500h,good,205805.0,automatic,,
13895,2005.0,chevrolet,silverado 2500h,excellent,97347.0,automatic,,
10795,2008.0,ford,f-150,good,93759.0,automatic,,
13500,2010.0,dodge,challenger,,88892.0,automatic,37.0803,-113.581
16000,2001.0,ford,f450,excellent,36000.0,manual,37.1163,-113.53
16495,1951.0,chevrolet,deluxe,,72627.0,automatic,37.1756,-113.608
8895,2007.0,ford,f150,good,123283.0,automatic,,
7995,2011.0,honda,civic,good,28033.0,automatic,,
9995,2011.0,chevrolet,tahoe,good,171089.0,automatic,,
18495,2009.0,chevrolet,silverado 2500,good,73268.0,automatic,,
9495,2008.0,chevrolet,silverado 2500h,good,205805.0,automatic,37.1263,-113.636
7295,2009.0,chevrolet,colorado,good,53577.0,automatic,,
19999,2011.0,jeep,wrangler,,,automatic,36.2589,-115.172
8795,2013.0,kia,optima,,110842.0,automatic,37.1756,-113.608
15000,2017.0,ford,mustang convertible,good,71000.0,automatic,37.1364,-113.505
15695,2016.0,audi,a3,,31863.0,automatic,37.0803,-113.581
20995,2016.0,subaru,outback,,35359.0,automatic,37.0803,-113.581
8995,2018.0,nissan,versa,,48914.0,automatic,37.0803,-113.581
14500,2018.0,hyundai,sonata,,12803.0,automatic,37.0803,-113.581
11500,2017.0,chevrolet,malibu,,30117.0,automatic,37.0803,-113.581
18495,2018.0,kia,sedona,,43043.0,automatic,37.0803,-113.581
12500,2017.0,ford,fusion,,34814.0,automatic,37.0803,-113.581
11500,2008.0,chevrolet,avalanche,excellent,136000.0,automatic,36.8113,-114.123
19900,2016.0,dodge,charger,excellent,,automatic,36.2783,-115.02
13900,2005.0,chevrolet,corvette,excellent,,automatic,36.2783,-115.02
34900,2014.0,gmc,sierra 2500hd,excellent,,automatic,36.2783,-115.02
19900,2014.0,bmw,6-series,excellent,,automatic,36.2783,-115.02
11900,2010.0,ford,expedition,excellent,,automatic,36.2783,-115.02
23900,2011.0,ford,super duty f-250,excellent,,automatic,36.2783,-115.02
31900,2015.0,ford,super duty f-250 srw,excellent,,automatic,36.2783,-115.02
44900,2019.0,ford,super duty f-350 srw,excellent,,automatic,36.2783,-115.02
22900,2015.0,ford,mustang,excellent,,automatic,36.2783,-115.02
35900,2012.0,ford,super duty f-250 srw,excellent,,automatic,36.2783,-115.02
34900,2016.0,lexus,gx 460,excellent,,automatic,36.2783,-115.02
8900,2012.0,honda,accord ex-l,good,,automatic,37.0831,-113.558
0,2015.0,nissan,versa note sv,excellent,68100.0,automatic,37.1756,-113.608
17900,2014.0,ford,edge sel,excellent,102000.0,automatic,37.0831,-113.558
18295,2016.0,subaru,wrx,,50824.0,manual,37.1756,-113.608
8795,2012.0,volkswagen,passat,,94921.0,automatic,37.1756,-113.608
10795,2014.0,volkswagen,passat,,79187.0,automatic,37.1756,-113.608
29000,1969.0,,American Motors,excellent,76000.0,automatic,37.1282,-113.676
3200,2005.0,,Yukon XL 1500 Denali,good,,automatic,37.0979,-113.233
44200,2020.0,chevrolet,colorado crew cab 4x4 zr2,new,22.0,automatic,42.7178,-114.501
19495,2014.0,chevrolet,camaro,,78954.0,automatic,37.1756,-113.608
16695,2008.0,toyota,fj cruiser,,163658.0,automatic,37.1756,-113.608
6795,2010.0,volkswagen,passat,,74569.0,automatic,37.1756,-113.608
14795,2008.0,lexus,gx,,164666.0,automatic,37.1756,-113.608
23295,2013.0,lexus,gs,,63842.0,automatic,37.1756,-113.608
12495,2015.0,chrysler,town & country,,87450.0,automatic,37.1756,-113.608
12495,2015.0,volkswagen,golf,,75915.0,automatic,37.1756,-113.608
9999,2012.0,volkswagen,golf,,69502.0,manual,37.1756,-113.608
49796,2018.0,ford,f-150 raptor supercab!!!,like new,19394.0,automatic,37.6705,-113.549
34488,2016.0,chevrolet,silverado 1500 ltz 4x4,,51021.0,automatic,37.6705,-113.549
6199,2006.0,mercedes-benz,benz e350 4matic,excellent,90478.0,automatic,36.1433,-115.2
13750,2004.0,ram,1500,excellent,71000.0,automatic,37.1364,-113.505
5000,1995.0,jeep,wrangler yj,,,manual,37.0831,-113.558
26000,2015.0,nissan,nv passenger,,83000.0,automatic,37.0979,-113.233
12798,2017.0,chevrolet,malibu 1lt,excellent,44890.0,automatic,37.6705,-113.549
2700,1992.0,dodge,dakota le,good,120949.0,automatic,36.8872,-113.93
6000,1964.0,chrysler,300,good,67000.0,automatic,37.063,-113.54
34900,2014.0,gmc,sierra 2500hd,excellent,,automatic,36.2783,-115.02
27000,2015.0,toyota,tundra 4x4,excellent,80000.0,automatic,37.0582,-113.535
24595,2008.0,ram,3500 mega cab,,139400.0,automatic,37.1756,-113.608
5900,1995.0,chevrolet,silverado,excellent,230000.0,automatic,37.1282,-113.676
7995,2005.0,ford,f-150,excellent,151000.0,automatic,37.0831,-113.558
42655,2015.0,ram,2500 laramie,,74000.0,automatic,37.6705,-113.549
9650,2009.0,mercedes-benz,benz e350,excellent,90000.0,automatic,37.0521,-113.534
4250,2004.0,ford,expedition,,203972.0,automatic,37.1756,-113.608
2200,1995.0,subaru,legacy l outback wagon,like new,220000.0,manual,37.1756,-113.608
15400,2009.0,ford,f-150 lariat 4x4 supercrew,excellent,132000.0,automatic,37.1648,-113.656
10800,2013.0,acura,tsx,excellent,80300.0,automatic,37.0831,-113.558
5900,2010.0,mini,cooper convertible,excellent,117000.0,automatic,37.0953,-113.492
14495,2012.0,jeep,grand cherokee,,103117.0,automatic,37.1756,-113.608
8200,2001.0,ram,2500,good,261918.0,manual,37.1756,-113.608
27900,2014.0,bmw,x6,excellent,,automatic,36.2783,-115.02
11900,2010.0,ford,expedition,excellent,,automatic,36.2783,-115.02
23900,2011.0,ford,super duty f-250,excellent,,automatic,36.2783,-115.02
31900,2015.0,ford,super duty f-250 srw,excellent,,automatic,36.2783,-115.02
41900,2014.0,ram,2500,excellent,,automatic,36.2783,-115.02
21900,2014.0,ram,2500,excellent,,manual,36.2783,-115.02
25900,2016.0,ram,1500,excellent,,automatic,36.2783,-115.02
17900,2008.0,toyota,tacoma,excellent,,automatic,36.2783,-115.02
35900,2012.0,ford,super duty f-250 srw,excellent,,automatic,36.2783,-115.02
19900,2015.0,ford,explorer,excellent,,automatic,36.2783,-115.02
29900,2012.0,ram,3500,excellent,,automatic,36.2783,-115.02
29900,2016.0,mercedes-benz,gle,excellent,,automatic,36.2783,-115.02
24900,2013.0,cadillac,escalade esv,excellent,,automatic,36.2783,-115.02
7495,2012.0,hyundai,sonata,,150282.0,automatic,37.1756,-113.608
12875,2011.0,,Suzuki Equator RMZ 4WD,good,96200.0,automatic,37.1253,-113.623
15000,1995.0,,International 4900 Crane Utility,good,110812.0,automatic,40.3179,-111.704
9995,2012.0,jeep,liberty,,106169.0,automatic,37.1756,-113.608
5000,2002.0,subaru,impreza outback sport,excellent,181072.0,manual,37.0831,-113.558
16995,2015.0,volvo,xc60,,69699.0,automatic,37.1756,-113.608
3995,1998.0,chevrolet,astro cargo,excellent,123844.0,automatic,37.1763,-113.295
11495,2014.0,volkswagen,passat,excellent,54607.0,automatic,37.1763,-113.295
32595,2018.0,gmc,canyon crew cab,excellent,24215.0,automatic,37.1763,-113.295
1,1998.0,ford,expedition eddie bauer,,22300.0,automatic,36.2765,-115.288
14599,2004.0,lexus,gx 470 4dr suv 4wd,excellent,108349.0,automatic,37.6775,-113.062
11798,2010.0,buick,enclave cxl-2 awd,excellent,115007.0,automatic,37.6705,-113.549
19744,2014.0,chevrolet,tahoe 4wd lt,excellent,112865.0,automatic,37.6919,-113.066
19577,2017.0,volkswagen,tiguan 2.0t sport,like new,31449.0,automatic,37.6775,-113.062
2880,2004.0,nissan,sentra,,153117.0,automatic,37.1677,-113.415
25777,2016.0,subaru,wrx sti,like new,35102.0,manual,37.6705,-113.549
13377,2013.0,ford,explorer xlt 4wd,excellent,120086.0,automatic,37.6705,-113.549
20757,2016.0,mercedes-benz,c-class c 350e,like new,49336.0,automatic,37.6705,-113.549
18797,2015.0,audi,a4 2.0t premium plus,like new,24515.0,automatic,37.6705,-113.549
21688,2018.0,chevrolet,malibu premier turbo,like new,16424.0,automatic,37.6775,-113.062
22500,1970.0,ford,torino gt,excellent,,automatic,37.6775,-113.062
2500,1995.0,toyota,4runner sr5,good,200100.0,automatic,37.6775,-113.062
2950,2006.0,nissan,santra 1.8,good,177100.0,automatic,37.6775,-113.062
3500,1980.0,chevrolet,corvette,fair,,automatic,37.1756,-113.608
6495,2008.0,jeep,liberty,,130535.0,automatic,37.1756,-113.608
9995,2013.0,volkswagen,passat,,85111.0,automatic,37.1756,-113.608
12795,2012.0,volkswagen,touareg,,140776.0,automatic,37.1756,-113.608
9795,2012.0,volkswagen,passat,,94921.0,automatic,37.1756,-113.608
22795,2013.0,toyota,4runner,,137491.0,automatic,37.1756,-113.608
9795,2014.0,volkswagen,beetle,,106696.0,automatic,37.1756,-113.608
11450,2014.0,volkswagen,passat,,79187.0,automatic,37.1756,-113.608
17495,2012.0,ram,1500 quad cab,,82882.0,automatic,37.1756,-113.608
9995,2012.0,kia,optima,,101172.0,automatic,37.1756,-113.608
32795,2015.0,rover,sport,,80141.0,automatic,37.1756,-113.608
27795,2015.0,mercedes-benz,gl-class,,63380.0,automatic,37.1756,-113.608
6495,2013.0,hyundai,accent,,111060.0,automatic,37.1756,-113.608
11495,2013.0,kia,optima,,118381.0,automatic,37.1756,-113.608
8995,2012.0,toyota,prius v,,166594.0,automatic,37.1756,-113.608
12145,2017.0,nissan,sentra,,30853.0,automatic,37.1756,-113.608
7995,2004.0,jeep,wrangler,,132920.0,manual,37.1756,-113.608
29795,2016.0,toyota,4runner,,57645.0,automatic,37.1756,-113.608
22795,2015.0,toyota,highlander,,54322.0,automatic,37.1756,-113.608
7995,2009.0,subaru,outback,,134561.0,automatic,37.1756,-113.608
36455,2019.0,toyota,4runner,,13624.0,automatic,37.1756,-113.608
32475,2015.0,toyota,tundra crewmax,,61774.0,automatic,37.1756,-113.608
36795,2019.0,toyota,highlander,,12621.0,automatic,37.1756,-113.608
10595,2016.0,hyundai,elantra,,59645.0,automatic,37.1756,-113.608
10295,2013.0,toyota,camry,,154852.0,automatic,37.1756,-113.608
23995,2015.0,jeep,wrangler,,64438.0,automatic,37.1756,-113.608
13795,2017.0,nissan,altima,,64377.0,automatic,37.1756,-113.608
20945,2017.0,nissan,maxima,,31034.0,automatic,37.1756,-113.608
22795,2016.0,lexus,is,,27737.0,automatic,37.1756,-113.608
11495,2013.0,fiat,500,,26473.0,manual,37.1756,-113.608
22495,2016.0,bmw,x1,,54489.0,automatic,37.1756,-113.608
12795,2014.0,ford,fusion,,66747.0,automatic,37.1756,-113.608
6495,2008.0,bmw,3 series,,127599.0,automatic,37.1756,-113.608
8375,2010.0,chevrolet,traverse,,106745.0,automatic,37.1756,-113.608
10795,2012.0,audi,a6,,96293.0,automatic,37.1756,-113.608
36495,2015.0,gmc,yukon,,88244.0,automatic,37.1756,-113.608
15495,2015.0,ford,fiesta,,27730.0,manual,37.1756,-113.608
17495,2015.0,honda,odyssey,,62751.0,automatic,37.1756,-113.608
18795,2014.0,gmc,acadia,,85961.0,automatic,37.1756,-113.608
21295,2003.0,chevrolet,silverado 2500 hd crew cab,,159703.0,automatic,37.1756,-113.608
18995,2008.0,ford,f250 super duty crew cab,,170909.0,automatic,37.1756,-113.608
4895,2005.0,chrysler,300,,138367.0,automatic,37.1756,-113.608
18995,2012.0,gmc,yukon,,95726.0,automatic,37.1756,-113.608
16795,2014.0,bmw,3 series,,71543.0,automatic,37.1756,-113.608
18495,2007.0,chevrolet,silverado 2500 hd crew cab,,148411.0,automatic,37.1756,-113.608
7750,2005.0,gmc,yukon xl 1500,,200960.0,automatic,37.1756,-113.608
19995,2018.0,honda,civic,,17082.0,automatic,37.1756,-113.608
10295,2015.0,chrysler,200,,65731.0,automatic,37.1756,-113.608
18995,2017.0,acura,ilx,,39238.0,automatic,37.1756,-113.608
25795,2011.0,gmc,sierra 2500 hd crew cab,,190330.0,automatic,37.1756,-113.608
24495,2016.0,honda,pilot,,75186.0,automatic,37.1756,-113.608
18295,2016.0,subaru,wrx,,50824.0,manual,37.1756,-113.608
10795,2008.0,subaru,impreza,,119433.0,manual,37.1756,-113.608
27795,2016.0,honda,pilot,,80498.0,automatic,37.1756,-113.608
18795,2016.0,dodge,challenger,,47639.0,automatic,37.1756,-113.608
12795,2015.0,honda,cr-v,,51197.0,automatic,37.1756,-113.608
26795,2016.0,bmw,x5,,83459.0,automatic,37.1756,-113.608
22795,2018.0,dodge,charger,,38446.0,automatic,37.1756,-113.608
17495,2015.0,cadillac,ats,,48201.0,automatic,37.1756,-113.608
6275,2011.0,hyundai,elantra gls,excellent,116400.0,automatic,37.1255,-113.623
5000,2003.0,ram,1500 quad cab,good,241100.0,manual,37.1364,-113.505
57900,2004.0,chevrolet,c4500 kodiak,excellent,122075.0,automatic,37.1756,-113.608
7900,2008.0,ram,1500,excellent,230000.0,automatic,36.0811,-115.217
13000,2016.0,volkswagen,jetta,,27698.0,automatic,37.0803,-113.581
8495,1997.0,bmw,z3,,79420.0,manual,37.1756,-113.608
9795,2009.0,bmw,1 series,,71843.0,automatic,37.1756,-113.608
21795,2016.0,bmw,3 series,,41859.0,automatic,37.1756,-113.608
20795,2016.0,acura,tlx,,42866.0,automatic,37.1756,-113.608
6000,2005.0,jeep,liberty,,,automatic,37.0213,-113.523
6000,2000.0,ford,f350 xlt,good,207500.0,manual,37.0979,-113.233
20500,2015.0,mercedes-benz,benz cla250,excellent,40000.0,automatic,37.8788,-113.204
20000,2010.0,jeep,wrangler,excellent,80665.0,manual,37.0475,-112.526
6250,2005.0,volvo,xc90,,127365.0,automatic,37.1756,-113.608
17500,2013.0,ford,f-150,,,automatic,37.1328,-95.7856
1300,2009.0,chevrolet,malibu,fair,178784.0,automatic,37.1756,-113.608
12995,2017.0,volkswagen,jetta,,22722.0,automatic,37.0803,-113.581
13500,2017.0,volkswagen,passat,,45644.0,automatic,37.0803,-113.581
31000,2016.0,ford,f-150,,55418.0,automatic,37.0803,-113.581
9595,2015.0,kia,forte,,36780.0,automatic,37.0803,-113.581
5995,2003.0,ford,ranger,excellent,172255.0,automatic,37.1364,-113.505
23000,1972.0,,1972,,9500.0,automatic,37.2854,-113.305
13995,2006.0,ram,1500 cummins,,,automatic,37.1308,-113.512
400,2000.0,mazda,protege lx 5 speed,fair,168000.0,manual,37.0831,-113.558
9500,2014.0,nissan,altima,excellent,101000.0,automatic,37.1756,-113.608
3050,2007.0,volkswagen,rabbit,excellent,143000.0,automatic,37.1364,-113.505
5000,2005.0,bmw,x3,good,,automatic,37.0831,-113.558
5000,2006.0,chevrolet,tahoe,,128000.0,automatic,36.8101,-114.072
19748,2008.0,ford,super duty f-350 srw,good,97813.0,automatic,36.149,-115.104
10381,2005.0,ram,1500,good,105393.0,automatic,36.149,-115.104
10500,2007.0,chevrolet,avalanche,good,168268.0,automatic,37.6775,-113.062
29900,2014.0,audi,s8,excellent,,automatic,36.2783,-115.02
7495,2009.0,audi,a4,,85472.0,automatic,37.1756,-113.608
3800,2005.0,,suzuki xl7,excellent,,automatic,37.1756,-113.608
9495,2008.0,infiniti,g,,89923.0,automatic,37.1756,-113.608
10500,1964.0,chevrolet,el camino,good,50000.0,automatic,37.1756,-113.608
14000,2004.0,ram,2500 4x4,,,manual,36.6916,-114.651
3700,2008.0,dodge,grand caravan,good,132200.0,automatic,37.0831,-113.558
8795,2011.0,volvo,c30,,101224.0,automatic,37.1756,-113.608
5000,2010.0,toyota,yaris,excellent,107973.0,manual,37.0831,-113.558
3000,2008.0,mini,cooper s,,,manual,37.0597,-113.66
14900,2008.0,cadillac,escalade esv,excellent,,automatic,36.2783,-115.02
6795,2014.0,fiat,500,,76736.0,automatic,37.1756,-113.608
8795,2013.0,chevrolet,malibu,,115059.0,automatic,37.1756,-113.608
7800,2004.0,toyota,tacoma,good,203000.0,manual,37.1756,-113.608
39666,2017.0,,FREIGHTLINER SPRINTER 3500,like new,88.0,automatic,37.6775,-113.062
9995,2014.0,toyota,camry,excellent,147107.0,automatic,37.1763,-113.295
8495,2014.0,volkswagen,passat,excellent,131397.0,automatic,37.1763,-113.295
0,2012.0,volkswagen,passat,excellent,130055.0,automatic,37.1763,-113.295
2500,2006.0,subaru,forrester,,,automatic,37.2316,-113.245
8795,2010.0,toyota,tacoma regular cab,,123220.0,automatic,37.1756,-113.608
19900,2013.0,ford,f-150,excellent,,automatic,36.2783,-115.02
9555,2014.0,kia,soul + automatic,excellent,100245.0,automatic,37.6775,-113.062
24495,2016.0,mercedes-benz,e-class,,25113.0,automatic,37.1756,-113.608
3000,2006.0,subaru,baja turbo,good,,automatic,38.2811,-112.636
4200,2014.0,dodge,grand caravan,,,automatic,37.0831,-113.558
28000,2013.0,toyota,fj cruiser,excellent,44000.0,automatic,37.0831,-113.558
6000,2002.0,toyota,tundra,,260000.0,automatic,37.1364,-113.505
17395,2012.0,ram,1500 quad cab,,85741.0,automatic,37.1756,-113.608
12900,1978.0,chevrolet,blazer,excellent,,automatic,37.0831,-113.558
13000,2012.0,honda,accord crosstour ex-l,excellent,65000.0,automatic,37.1756,-113.608
7000,2008.0,bmw,328i,like new,123500.0,automatic,37.6775,-113.062
2500,2005.0,ford,mustang coupe,,,automatic,37.6775,-113.062
5600,2014.0,,Coleman HS700,excellent,,manual,9.01905,-112.905
17995,2018.0,,Chrylser 300,,23308.0,automatic,37.1226,-113.614
15995,2012.0,chevrolet,tahoe,,108454.0,automatic,37.0803,-113.581
48000,2019.0,gmc,sierra 1500,,8813.0,automatic,37.0803,-113.581
25995,2013.0,toyota,tundra,,81728.0,automatic,37.0803,-113.581
25500,2017.0,honda,cr-v,,24316.0,automatic,37.0803,-113.581
35500,2019.0,gmc,canyon,,8500.0,automatic,37.0803,-113.581
10500,2012.0,gmc,terrain,,95103.0,automatic,37.0803,-113.581
15750,2017.0,buick,encore,,11761.0,automatic,37.0803,-113.581
43995,2015.0,gmc,sierra 3500hd,,54428.0,automatic,37.0803,-113.581
11975,2015.0,jeep,cherokee,,91975.0,automatic,37.1677,-113.415
26900,2016.0,ram,1500,excellent,,automatic,36.2783,-115.02
23900,2015.0,lincoln,navigator,excellent,,automatic,36.2783,-115.02
31900,2016.0,mercedes-benz,gle,excellent,,automatic,36.2783,-115.02
12900,2010.0,lincoln,navigator,excellent,,automatic,36.2783,-115.02
11900,2010.0,ford,expedition,excellent,,automatic,36.2783,-115.02
11900,2011.0,bmw,3-series,excellent,,automatic,36.2783,-115.02
25900,2013.0,cadillac,escalade esv,excellent,,automatic,36.2783,-115.02
41500,2018.0,ram,1500 4x4 crew cab,new,800.0,automatic,37.0831,-113.558
10,1993.0,chevrolet,camaro z28,excellent,75000.0,manual,37.0831,-113.558
9890,2014.0,mazda,3,excellent,18500.0,automatic,37.0598,-113.544
16795,2016.0,honda,cr-v,,51954.0,automatic,37.1756,-113.608
5000,1990.0,toyota,4runner,good,254000.0,manual,37.0457,-113.076
3883,2000.0,toyota,corolla le 4dr sedan,excellent,61558.0,automatic,37.1756,-113.608
12495,2007.0,chevrolet,silverado (classic) 1500 crew cab,,146706.0,automatic,37.1756,-113.608
0,1931.0,,1931 Willys Classic Car,,,automatic,33.6299,-112.132
28995,2016.0,chevrolet,silverado,,75099.0,automatic,42.7437,-71.2007
4795,2005.0,honda,odyssey,,220287.0,automatic,37.1756,-113.608
11777,2004.0,ford,f-350 xlt 4x4 diesel,excellent,129373.0,automatic,37.6775,-113.062
6800,2003.0,chevrolet,tahoe z71,,147000.0,automatic,37.0831,-113.558
4499,2007.0,ford,edge,excellent,178000.0,automatic,37.6775,-113.062
5500,2008.0,honda,accord ex-l,excellent,157540.0,automatic,37.1756,-113.608
22995,2015.0,toyota,tacoma,,,automatic,37.1308,-113.512
17500,2001.0,ford,f450,excellent,36000.0,manual,37.1163,-113.53
4975,2005.0,chevrolet,trailblazer,,133748.0,automatic,37.1677,-113.415
4500,2007.0,jeep,grand cherokee,good,140000.0,automatic,37.1364,-113.505
43995,2016.0,,ISUZU NPR HD,,35000.0,automatic,36.0884,-115.204
8000,2002.0,ford,excursion limited 4x4,good,301000.0,automatic,37.1364,-113.505
18995,2015.0,ford,transit connect xlt,,27411.0,automatic,36.0884,-115.204
24995,2011.0,ford,f350 super duty,,90606.0,automatic,36.0884,-115.204
7500,2007.0,chevrolet,silverado 1500 ls,,,automatic,44.1687,-73.3883
3300,2009.0,nissan,sentra,,,automatic,44.3003,-73.295
3995,2011.0,nissan,sentra,,,automatic,44.2524,-73.3296
26995,2013.0,ford,f250 super duty,,81766.0,automatic,36.0884,-115.204
